,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,file,a,a_tag,X,X_tag,b,b_tag,grammar category,grammar cateogry,encode_cat,encode_pos,name,encoded_case,aXb,pred_y,pred_y_aXb,fold,correctaXb,correctaX+Xb,pred_y_aX_Xb,aXb_correct,aX_Xb_correct
3126,7485,322244,322244,37128,Nina/020212.xml,make,v,her,pro:obj,warm,v,unknown,NOUN,6,72,Nina,1,make_warm,1,0,9,0,0,1,0,1
947,1600,371709,371709,86593,Nina/020528.xml,give,v,me,pro:obj,your,det:poss,unknown,NOUN,6,72,Nina,1,give_your,1,2,9,0,0,1,0,1
3495,8672,44441,44441,44441,Anne/020120.xml,wash,v,your,det:poss,toes,n,unknown,DET,4,25,Anne,0,wash_toes,0,0,9,0,0,0,1,1
4763,13342,127200,127200,30277,Aran/020121.xml,was,cop,your,det:poss,coat,n,unknown,DET,4,25,Aran,0,was_coat,0,0,9,0,0,0,1,1
3301,8053,195825,195825,98902,Aran/020517.xml,got,part,your,det:poss,own,adj,unknown,DET,4,25,Aran,0,got_own,0,0,9,0,0,0,1,1
5851,17744,209119,209119,1392,Eve/010600a.xml,change,v,your,det:poss,record,n,unknown,DET,4,25,Eve,0,change_record,0,0,9,0,0,0,1,1
4410,11979,12479,12479,12479,Anne/011106.xml,put,part,her,det:poss,shoes,n,unknown,DET,4,25,Anne,0,put_shoes,0,0,9,0,0,0,1,1
5772,17388,240140,240140,32413,Eve/020100b.xml,eat,v,your,det:poss,cracker,n,unknown,DET,4,25,Eve,0,eat_cracker,0,0,9,0,0,0,1,1
1776,3601,180302,180302,83379,Aran/020427.xml,have,v,our,det:poss,car,n,unknown,DET,4,25,Aran,0,have_car,0,0,9,0,0,0,1,1
1427,2662,108619,108619,11696,Aran/020002.xml,over,prep,them,pro:obj,E,/e,unknown,NOUN,6,72,Aran,1,over_E,1,0,9,0,0,1,0,1
6045,18694,80840,80840,80840,Anne/020414.xml,to,prep,his,det:poss,Mummy,n:prop,unknown,DET,4,25,Anne,0,to_Mummy,0,0,9,0,0,1,1,0
7265,24430,57424,57424,57424,Anne/020212.xml,help,v,us,pro:obj,dig,n,unknown,NOUN,6,72,Anne,1,help_dig,1,0,9,1,0,1,0,1
5839,17693,307874,307874,22758,Nina/020115.xml,can,mod,your,det:poss,bottle,n,unknown,DET,4,25,Nina,0,can_bottle,0,0,9,0,0,0,1,1
3123,7477,45430,45430,45430,Anne/020122.xml,got,part,my,det:poss,boot,n,unknown,DET,4,25,Anne,0,got_boot,0,0,9,0,0,0,1,1
860,1417,27887,27887,27887,Anne/020017.xml,get,v,my,det:poss,toes,n,unknown,DET,4,25,Anne,0,get_toes,0,0,9,0,0,0,1,1
5537,16402,66758,66758,66758,Anne/020328.xml,puts,v,her,det:poss,lipstick,n,unknown,DET,4,25,Anne,0,puts_lipstick,0,0,9,0,0,1,1,0
314,401,84344,84344,84344,Anne/020502.xml,on,prep,your,det:poss,little,adj,unknown,DET,4,25,Anne,0,on_little,0,0,9,0,0,0,1,1
2901,6788,181119,181119,84196,Aran/020427.xml,picking,part,them,pro:obj,up,adv,unknown,NOUN,6,72,Aran,1,picking_up,1,0,9,0,0,1,0,1
279,344,289274,289274,4158,Nina/011124.xml,put,v,them,pro:obj,E,/e,unknown,NOUN,6,72,Nina,1,put_E,1,0,9,0,0,1,0,1
3037,7196,182121,182121,85198,Aran/020427.xml,take,v,them,pro:obj,round,adv,unknown,NOUN,6,72,Aran,1,take_round,1,0,9,0,0,1,0,1
5828,17650,53259,53259,53259,Anne/020210.xml,wash,v,her,det:poss,ears,n,unknown,DET,4,25,Anne,0,wash_ears,0,0,9,0,0,0,1,1
2304,5040,484,484,484,Anne/011007.xml,putting,part,them,pro:obj,away,adv,unknown,NOUN,6,72,Anne,1,putting_away,1,0,9,0,0,1,0,1
5343,15554,238666,238666,30939,Eve/020100b.xml,ironed,v,them,pro:obj,E,/e,unknown,NOUN,6,72,Eve,1,ironed_E,1,0,9,0,0,1,0,1
6721,21732,11640,11640,11640,Anne/011106.xml,that,comp,your,det:poss,milk,n,unknown,DET,4,25,Anne,0,that_milk,0,0,9,0,0,0,1,1
1543,2960,178241,178241,81318,Aran/020420.xml,on,prep,your,det:poss,wrist,n,unknown,DET,4,25,Aran,0,on_wrist,0,0,9,0,0,0,1,1
799,1282,40510,40510,40510,Anne/020120.xml,do,v,your,det:poss,Pooh_Bear,n:prop,unknown,DET,4,25,Anne,0,do_Pooh_Bear,0,0,9,0,0,0,1,1
5545,16449,17344,17344,17344,Anne/011118.xml,given,part,her,pro:obj,some,qn,unknown,NOUN,6,72,Anne,1,given_some,1,0,9,0,0,1,0,1
854,1407,225669,225669,17942,Eve/010900c.xml,not,neg,your,det:poss,fingers,n,unknown,DET,4,25,Eve,0,not_fingers,0,2,9,0,0,0,0,1
7204,24088,373873,373873,88757,Nina/020528.xml,blow,v,them,pro:obj,out,adv,unknown,NOUN,6,72,Nina,1,blow_out,1,0,9,0,0,1,0,1
198,230,301372,301372,16256,Nina/020024.xml,take,v,him,pro:obj,out_of,prep,unknown,NOUN,6,72,Nina,1,take_out_of,1,0,9,0,0,1,0,1
4311,11592,319986,319986,34870,Nina/020212.xml,right,adv,I,pro:sub,tied,v,unknown,NOUN,6,84,Nina,2,right_tied,2,0,9,0,0,2,0,1
2246,4839,358797,358797,73681,Nina/020525.xml,S,/s,she,pro:sub,sent,v,unknown,NOUN,6,84,Nina,2,S_sent,2,0,9,0,0,2,0,1
4158,11045,113975,113975,17052,Aran/020009.xml,shall,mod,we,pro:sub,let,v,unknown,NOUN,6,84,Aran,2,shall_let,2,0,9,0,0,2,0,1
5371,15669,123780,123780,26857,Aran/020107.xml,is,cop,he,pro:sub,throwing,part,unknown,NOUN,6,84,Aran,2,is_throwing,2,0,9,0,0,2,0,1
3530,8770,334380,334380,49264,Nina/020318.xml,can,mod,I,pro:sub,brush,v,unknown,NOUN,6,84,Nina,2,can_brush,2,0,9,0,0,2,0,1
2895,6773,178269,178269,81346,Aran/020420.xml,with,prep,them,pro:obj,on,adv,unknown,NOUN,6,72,Aran,1,with_on,1,0,9,0,0,1,0,1
4736,13255,322510,322510,37394,Nina/020212.xml,take,v,my,det:poss,hands,n,unknown,DET,4,25,Nina,0,take_hands,0,0,9,0,0,0,1,1
5824,17631,119670,119670,22747,Aran/020100.xml,tell,v,him,pro:obj,something,pro:indef,unknown,NOUN,6,72,Aran,1,tell_something,1,0,9,0,0,1,0,1
234,283,338678,338678,53562,Nina/020328.xml,what's,pro:int~cop,he,pro:sub,playing,part,unknown,NOUN,6,84,Nina,2,what's_playing,2,0,9,0,0,2,0,1
5264,15266,82029,82029,82029,Anne/020502.xml,be,cop,my,det:poss,friend,n,unknown,DET,4,25,Anne,0,be_friend,0,0,9,0,0,0,1,1
5972,18290,357628,357628,72512,Nina/020524.xml,that,comp,your,det:poss,belly,n,unknown,DET,4,25,Nina,0,that_belly,0,0,9,0,0,0,1,1
2225,4780,105571,105571,8648,Aran/011126.xml,did,mod,he,pro:sub,want,v,unknown,NOUN,6,84,Aran,2,did_want,2,0,9,0,0,2,0,1
6327,19902,161549,161549,64626,Aran/020315.xml,do,mod,we,pro:sub,find,v,unknown,NOUN,6,84,Aran,2,do_find,2,0,9,2,0,2,0,1
5608,16695,263043,263043,9733,Naomi/011017.xml,see,v,your,det:poss,truck,n,unknown,DET,4,25,Naomi,0,see_truck,0,0,9,0,0,0,1,1
4166,11072,368086,368086,82970,Nina/020527.xml,hold,v,your,det:poss,donkey,n,unknown,DET,4,25,Nina,0,hold_donkey,0,0,9,0,0,0,1,1
683,1062,304964,304964,19848,Nina/020106.xml,put,v,your,det:poss,sweater,n,unknown,DET,4,25,Nina,0,put_sweater,0,0,9,0,0,1,1,0
7316,24691,231227,231227,23500,Eve/011100b.xml,leave,v,my,det:poss,coffee,n,unknown,DET,4,25,Eve,0,leave_coffee,0,0,9,0,0,0,1,1
2544,5723,73357,73357,73357,Anne/020400.xml,buy,v,them,pro:obj,then,adv:tem,unknown,NOUN,6,72,Anne,1,buy_then,1,0,9,0,0,1,0,1
2213,4745,43304,43304,43304,Anne/020120.xml,for,prep,me,pro:obj,or,coord,unknown,NOUN,6,72,Anne,1,for_or,1,0,9,1,0,1,0,1
1483,2800,225602,225602,17875,Eve/010900c.xml,to,prep,your,det:poss,finger,n,unknown,DET,4,25,Eve,0,to_finger,0,0,9,0,0,0,1,1
141,161,116423,116423,19500,Aran/020009.xml,stick,v,your,det:poss,finger,n,unknown,DET,4,25,Aran,0,stick_finger,0,0,9,0,0,0,1,1
7196,24006,153518,153518,56595,Aran/020225.xml,oh,co,he,pro:sub,goes,v,unknown,NOUN,6,84,Aran,2,oh_goes,2,0,9,0,0,2,0,1
3325,8125,148470,148470,51547,Aran/020218.xml,do,mod,they,pro:sub,all,post,unknown,NOUN,6,84,Aran,2,do_all,2,0,9,0,0,2,0,1
3903,10037,38401,38401,38401,Anne/020108.xml,eggs,n,I,pro:sub,don't,mod~neg,unknown,NOUN,6,84,Anne,2,eggs_don't,2,0,9,0,0,2,0,1
3703,9353,89247,89247,89247,Anne/020525.xml,S,/s,I,pro:sub,shouldn't,mod~neg,unknown,NOUN,6,84,Anne,2,S_shouldn't,2,0,9,0,0,2,0,1
2541,5718,191639,191639,94716,Aran/020517.xml,help,v,him,pro:obj,hadn't,aux~neg,unknown,NOUN,6,72,Aran,1,help_hadn't,1,0,9,0,0,1,0,1
3217,7775,172383,172383,75460,Aran/020413.xml,hurt,part,his,det:poss,head,n,unknown,DET,4,25,Aran,0,hurt_head,0,0,9,0,0,0,1,1
3705,9361,231690,231690,23963,Eve/011100b.xml,got,v,them,pro:obj,dirty,v,unknown,NOUN,6,72,Eve,1,got_dirty,1,2,9,0,0,1,0,1
6979,22943,293025,293025,7909,Nina/011129.xml,S,/s,your,det:poss,barn,n,unknown,DET,4,25,Nina,0,S_barn,0,0,9,0,0,0,1,1
340,440,354538,354538,69422,Nina/020524.xml,at,prep,our,det:poss,new,adj,unknown,DET,4,25,Nina,0,at_new,0,0,9,0,0,0,1,1
4986,14135,23756,23756,23756,Anne/020015.xml,because,conj,she,pro:sub,wants,v,unknown,NOUN,6,84,Anne,2,because_wants,2,0,9,0,0,2,0,1
4343,11689,92165,92165,92165,Anne/020525.xml,put,v,your,det:poss,juice,n,unknown,DET,4,25,Anne,0,put_juice,0,2,9,0,0,0,0,1
3832,9749,372789,372789,87673,Nina/020528.xml,dry,v,her,det:poss,hands,n,unknown,DET,4,25,Nina,0,dry_hands,0,0,9,0,0,0,1,1
160,185,187581,187581,90658,Aran/020503.xml,hidden,part,them,pro:obj,E,/e,unknown,NOUN,6,72,Aran,1,hidden_E,1,0,9,1,0,1,0,1
6954,22866,48046,48046,48046,Anne/020122.xml,in,prep,her,det:poss,welly,n,unknown,DET,4,25,Anne,0,in_welly,0,0,9,0,0,0,1,1
1019,1734,307018,307018,21902,Nina/020115.xml,feed,v,me,pro:obj,too,adv,unknown,NOUN,6,72,Nina,1,feed_too,1,0,9,1,0,1,0,1
7015,23119,29588,29588,29588,Anne/020017.xml,perhaps,co,we,pro:sub,oughta,mod~inf,unknown,NOUN,6,84,Anne,2,perhaps_oughta,2,0,9,0,0,2,0,1
2193,4700,382158,382158,7605,Peter/020503.xml,behind,prep,your,det:poss,cash,n,unknown,DET,4,25,Peter,0,behind_cash,0,0,9,0,0,0,1,1
1538,2947,231094,231094,23367,Eve/011100b.xml,and,coord,your,det:poss,dustpan,n,unknown,DET,4,25,Eve,0,and_dustpan,0,0,9,0,0,2,1,0
1088,1902,48812,48812,48812,Anne/020122.xml,bought,v,them,pro:obj,at,prep,unknown,NOUN,6,72,Anne,1,bought_at,1,0,9,0,0,1,0,1
1262,2273,133548,133548,36625,Aran/020128.xml,got,part,her,det:poss,apron,n,unknown,DET,4,25,Aran,0,got_apron,0,0,9,0,0,0,1,1
848,1383,385808,385808,11255,Peter/020616.xml,and,coord,I,pro:sub,put,v,unknown,NOUN,6,84,Peter,2,and_put,2,0,9,0,0,2,0,1
629,973,36295,36295,36295,Anne/020108.xml,get,v,your,det:poss,feet,n,unknown,DET,4,25,Anne,0,get_feet,0,0,9,0,0,0,1,1
134,152,40250,40250,40250,Anne/020108.xml,to,prep,his,det:poss,house,n,unknown,DET,4,25,Anne,0,to_house,0,0,9,0,0,0,1,1
4514,12370,320340,320340,35224,Nina/020212.xml,that,pro:rel,we,pro:sub,have,v,unknown,NOUN,6,84,Nina,2,that_have,2,0,9,2,0,2,0,1
910,1518,94613,94613,94613,Anne/020604.xml,what's,pro:int~cop,he,pro:sub,show,v,unknown,NOUN,6,84,Anne,2,what's_show,2,0,9,2,0,2,0,1
6679,21517,277271,277271,23961,Naomi/020117.xml,in,prep,your,det:poss,diapers,n,unknown,DET,4,25,Naomi,0,in_diapers,0,0,9,0,0,0,1,1
7267,24443,284086,284086,30776,Naomi/020508.xml,fixed,v,your,det:poss,medicine,n,unknown,DET,4,25,Naomi,0,fixed_medicine,0,0,9,0,0,0,1,1
2797,6508,247500,247500,39773,Eve/020200b.xml,well,co,we,pro:sub,can,mod,unknown,NOUN,6,84,Eve,2,well_can,2,0,9,0,0,2,0,1
2080,4397,211759,211759,4032,Eve/010600b.xml,forget,v,your,det:poss,grape,n,unknown,DET,4,25,Eve,0,forget_grape,0,0,9,0,0,0,1,1
560,844,43126,43126,43126,Anne/020120.xml,where's,pro:int~cop,she,pro:sub,gone,part,unknown,NOUN,6,84,Anne,2,where's_gone,2,0,9,0,0,2,0,1
6593,21118,281306,281306,27996,Naomi/020404.xml,yeah,co,I,pro:sub,just,adv,unknown,NOUN,6,84,Naomi,2,yeah_just,2,0,9,0,0,2,0,1
5076,14509,116128,116128,19205,Aran/020009.xml,are,cop,we,pro:sub,saying,part,unknown,NOUN,6,84,Aran,2,are_saying,2,0,9,1,0,2,0,1
6151,19129,125461,125461,28538,Aran/020107.xml,are,cop,her,det:poss,trousers,n,unknown,DET,4,25,Aran,0,are_trousers,0,0,9,0,0,2,1,0
7269,24461,249895,249895,42168,Eve/020300a.xml,of,prep,your,det:poss,sandwich,n,unknown,DET,4,25,Eve,0,of_sandwich,0,0,9,0,0,0,1,1
3311,8087,81017,81017,81017,Anne/020414.xml,let,v,me,pro:obj,build,v,unknown,NOUN,6,72,Anne,1,let_build,1,0,9,0,0,1,0,1
734,1154,348134,348134,63018,Nina/020418.xml,okay,adj,I,pro:sub,wanna,v~inf,unknown,NOUN,6,84,Nina,2,okay_wanna,2,0,9,0,0,2,0,1
5927,18076,29421,29421,29421,Anne/020017.xml,tie,v,her,det:poss,hair,n,unknown,DET,4,25,Anne,0,tie_hair,0,0,9,0,0,0,1,1
5751,17271,84239,84239,84239,Anne/020502.xml,wants,v,her,det:poss,bib,n,unknown,DET,4,25,Anne,0,wants_bib,0,0,9,0,0,0,1,1
5051,14401,378012,378012,3459,Peter/020213.xml,Peter,n:prop,I,pro:sub,don't,mod~neg,unknown,NOUN,6,84,Peter,2,Peter_don't,2,0,9,0,0,2,0,1
2809,6541,310950,310950,25834,Nina/020122.xml,can,mod,I,pro:sub,eat,v,unknown,NOUN,6,84,Nina,2,can_eat,2,0,9,0,0,2,0,1
1863,3825,68578,68578,68578,Anne/020328.xml,where's,pro:int~cop,her,det:poss,shampoo,n,unknown,DET,4,25,Anne,0,where's_shampoo,0,0,9,0,0,0,1,1
6833,22292,206049,206049,109126,Aran/020610.xml,that's,pro:dem~cop,your,det:poss,trouble,n,unknown,DET,4,25,Aran,0,that's_trouble,0,0,9,0,0,0,1,1
4499,12330,374339,374339,89223,Nina/020528.xml,making,part,his,det:poss,bed,n,unknown,DET,4,25,Nina,0,making_bed,0,0,9,0,0,0,1,1
3093,7386,10234,10234,10234,Anne/011106.xml,do,mod,we,pro:sub,put,v,unknown,NOUN,6,84,Anne,2,do_put,2,0,9,1,0,2,0,1
6173,19205,184598,184598,87675,Aran/020503.xml,S,/s,your,det:poss,shirt's,adj,unknown,DET,4,25,Aran,0,S_shirt's,0,0,9,0,0,0,1,1
5425,15896,198765,198765,101842,Aran/020524.xml,in,prep,his,det:poss,cheek,n,unknown,DET,4,25,Aran,0,in_cheek,0,0,9,0,0,0,1,1
2288,4974,330616,330616,45500,Nina/020305.xml,that's,pro:dem~cop,your,det:poss,Daddy,n:prop,unknown,DET,4,25,Nina,0,that's_Daddy,0,0,9,0,0,0,1,1
1265,2280,147082,147082,50159,Aran/020218.xml,visit,v,him,pro:obj,as_well,adv,unknown,NOUN,6,72,Aran,1,visit_as_well,1,0,9,1,0,1,0,1
3782,9578,94133,94133,94133,Anne/020604.xml,present,n,I,pro:sub,think,v,unknown,NOUN,6,84,Anne,2,present_think,2,0,9,2,0,2,0,1
5322,15488,37711,37711,37711,Anne/020108.xml,are,cop,his,det:poss,favorite,n,unknown,DET,4,25,Anne,0,are_favorite,0,0,9,0,0,2,1,0
6147,19113,379240,379240,4687,Peter/020324.xml,afternoon,n,we,pro:sub,can,mod,unknown,NOUN,6,84,Peter,2,afternoon_can,2,0,9,0,0,2,0,1
4938,13939,8339,8339,8339,Anne/011104.xml,sit,v,him,pro:obj,down,adv,unknown,NOUN,6,72,Anne,1,sit_down,1,0,9,0,0,0,0,0
6940,22791,155830,155830,58907,Aran/020302.xml,should,mod,I,pro:sub,nurse,v,unknown,NOUN,6,84,Aran,2,should_nurse,2,0,9,0,0,2,0,1
2549,5734,217861,217861,10134,Eve/010800.xml,oh,co,my,det:poss,foot,n,unknown,DET,4,25,Eve,0,oh_foot,0,0,9,0,0,0,1,1
5773,17390,221510,221510,13783,Eve/010900b.xml,eating,part,your,det:poss,sweater,n,unknown,DET,4,25,Eve,0,eating_sweater,0,0,9,0,0,0,1,1
3638,9125,256940,256940,3630,Naomi/010800.xml,that's,pro:dem~cop,my,det:poss,arm,n,unknown,DET,4,25,Naomi,0,that's_arm,0,0,9,0,0,0,1,1
4873,13728,197634,197634,100711,Aran/020524.xml,yes,co,I,pro:sub,thought,v,unknown,NOUN,6,84,Aran,2,yes_thought,2,0,9,0,0,2,0,1
1972,4085,111582,111582,14659,Aran/020002.xml,S,/s,he,pro:sub,started,v,unknown,NOUN,6,84,Aran,2,S_started,2,0,9,0,0,2,0,1
3003,7095,5132,5132,5132,Anne/011021.xml,having,part,her,det:poss,milk,n,unknown,DET,4,25,Anne,0,having_milk,0,0,9,-1,0,0,1,1
1514,2889,135651,135651,38728,Aran/020128.xml,be,cop,your,det:poss,boat,n,unknown,DET,4,25,Aran,0,be_boat,0,2,9,0,0,0,0,1
6249,19528,87163,87163,87163,Anne/020504.xml,wants,v,her,pro:obj,Mummy,n:prop,unknown,NOUN,6,72,Anne,1,wants_Mummy,0,0,9,1,1,1,0,1
40,43,160694,160694,63771,Aran/020315.xml,S,/s,we,pro:sub,saw,v,unknown,NOUN,6,84,Aran,2,S_saw,2,2,9,0,0,2,1,1
6668,21450,184413,184413,87490,Aran/020427.xml,of,prep,your,det:poss,tricks,n,unknown,DET,4,25,Aran,0,of_tricks,0,0,9,0,0,0,1,1
2363,5193,169127,169127,72204,Aran/020413.xml,S,/s,his,det:poss,inspection,n,unknown,DET,4,25,Aran,0,S_inspection,0,0,9,0,0,0,1,1
3938,10155,183972,183972,87049,Aran/020427.xml,well,n,I,pro:sub,might,mod,unknown,NOUN,6,84,Aran,2,well_might,2,0,9,0,0,2,0,1
6732,21806,119027,119027,22104,Aran/020100.xml,pour,v,me,pro:obj,another,qn,unknown,NOUN,6,72,Aran,1,pour_another,1,0,9,0,0,1,0,1
5707,17122,295504,295504,10388,Nina/020003.xml,don't,mod~neg,we,pro:sub,feed,v,unknown,NOUN,6,84,Nina,2,don't_feed,2,0,9,2,0,2,0,1
4559,12583,142011,142011,45088,Aran/020211.xml,but,conj,they,pro:sub,weren't,aux~neg,unknown,NOUN,6,84,Aran,2,but_weren't,2,0,9,0,0,2,0,1
5511,16287,74117,74117,74117,Anne/020400.xml,see,v,his,det:poss,boots,n,unknown,DET,4,25,Anne,0,see_boots,0,0,9,0,0,0,1,1
3586,8942,328916,328916,43800,Nina/020305.xml,stick,v,them,pro:obj,E,/e,unknown,NOUN,6,72,Nina,1,stick_E,1,0,9,0,0,1,0,1
6857,22404,147761,147761,50838,Aran/020218.xml,dropped,part,your,det:poss,truck,n,unknown,DET,4,25,Aran,0,dropped_truck,0,0,9,0,0,0,1,1
927,1553,257714,257714,4404,Naomi/010806.xml,dry,v,your,det:poss,eyes,n,unknown,DET,4,25,Naomi,0,dry_eyes,0,0,9,0,0,0,1,1
6705,21647,276239,276239,22929,Naomi/020109.xml,hurts,v,my,det:poss,eyes,n,unknown,DET,4,25,Naomi,0,hurts_eyes,0,0,9,0,0,0,1,1
2301,5020,198162,198162,101239,Aran/020524.xml,taken,part,him,pro:obj,for,prep,unknown,NOUN,6,72,Aran,1,taken_for,1,0,9,0,0,1,0,1
2968,7017,178819,178819,81896,Aran/020427.xml,not,neg,your,det:poss,hammer,n,unknown,DET,4,25,Aran,0,not_hammer,0,0,9,-1,0,0,1,1
672,1049,338532,338532,53416,Nina/020328.xml,on,prep,his,det:poss,leg,n,unknown,DET,4,25,Nina,0,on_leg,0,2,9,0,0,0,0,1
2806,6535,269142,269142,15832,Naomi/011121.xml,up,prep,your,det:poss,sleeve,n,unknown,DET,4,25,Naomi,0,up_sleeve,0,0,9,0,0,0,1,1
4142,10993,341055,341055,55939,Nina/020328.xml,show,v,me,pro:obj,who's,pro:rel~cop,unknown,NOUN,6,72,Nina,1,show_who's,1,0,9,0,0,1,0,1
2515,5646,288655,288655,3539,Nina/011116.xml,does,mod,she,pro:sub,feel,v,unknown,NOUN,6,84,Nina,2,does_feel,2,0,9,0,0,2,0,1
1130,1985,139378,139378,42455,Aran/020211.xml,to,prep,its,det:poss,nose,n,unknown,DET,4,25,Aran,0,to_nose,0,0,9,0,0,0,1,1
2488,5591,48255,48255,48255,Anne/020122.xml,to,prep,his,det:poss,plate,n,unknown,DET,4,25,Anne,0,to_plate,0,0,9,0,0,0,1,1
4812,13507,305680,305680,20564,Nina/020115.xml,fix,v,I,pro:sub,E,/e,unknown,NOUN,6,84,Nina,2,fix_E,2,0,9,0,0,2,0,1
5040,14358,163666,163666,66743,Aran/020315.xml,here's,pro:exist~cop,your,det:poss,basket,n,unknown,DET,4,25,Aran,0,here's_basket,0,0,9,0,0,0,1,1
19,20,283246,283246,29936,Naomi/020508.xml,are,cop,they,pro:sub,cooking,part,unknown,NOUN,6,84,Naomi,2,are_cooking,2,0,9,0,0,2,0,1
4280,11484,70284,70284,70284,Anne/020328.xml,do,mod,they,pro:sub,ride,v,unknown,NOUN,6,84,Anne,2,do_ride,2,0,9,0,0,2,0,1
2092,4440,137883,137883,40960,Aran/020211.xml,me,pro:obj,his,det:poss,hat,n,unknown,DET,4,25,Aran,0,me_hat,0,0,9,0,0,0,1,1
3493,8667,111770,111770,14847,Aran/020002.xml,want,v,your,det:poss,boat,n,unknown,DET,4,25,Aran,0,want_boat,0,0,9,0,0,0,1,1
2866,6673,34097,34097,34097,Anne/020029.xml,with,prep,my,det:poss,baby,n,unknown,DET,4,25,Anne,0,with_baby,0,0,9,0,0,0,1,1
2458,5486,27620,27620,27620,Anne/020017.xml,do,mod,they,pro:sub,want,v,unknown,NOUN,6,84,Anne,2,do_want,2,0,9,0,0,2,0,1
6427,20371,198776,198776,101853,Aran/020524.xml,for,prep,him,pro:obj,again,adv,unknown,NOUN,6,72,Aran,1,for_again,1,0,9,0,0,1,0,1
5388,15742,282787,282787,29477,Naomi/020505.xml,take,v,my,det:poss,watch,n,unknown,DET,4,25,Naomi,0,take_watch,0,0,9,0,0,2,1,0
4100,10835,160621,160621,63698,Aran/020302.xml,is,cop,she,pro:sub,your,det:poss,unknown,NOUN,6,84,Aran,2,is_your,2,0,9,0,0,2,0,1
1971,4084,227914,227914,20187,Eve/011000b.xml,with,prep,your,det:poss,crayons,n,unknown,DET,4,25,Eve,0,with_crayons,0,0,9,0,0,0,1,1
1515,2892,19386,19386,19386,Anne/011120.xml,me,pro:obj,I,pro:sub,can't,mod~neg,unknown,NOUN,6,84,Anne,2,me_can't,2,0,9,0,0,2,0,1
6246,19518,130029,130029,33106,Aran/020121.xml,does,mod,he,pro:sub,put,v,unknown,NOUN,6,84,Aran,2,does_put,2,2,9,2,0,2,1,1
2519,5652,82766,82766,82766,Anne/020502.xml,steal,v,him,pro:obj,E,/e,unknown,NOUN,6,72,Anne,1,steal_E,1,0,9,0,0,1,0,1
3513,8731,278954,278954,25644,Naomi/020225.xml,rubbing,part,your,det:poss,hands,n,unknown,DET,4,25,Naomi,0,rubbing_hands,0,0,9,0,0,0,1,1
3023,7149,99907,99907,2984,Aran/011112.xml,mix,v,them,pro:obj,up,adv,unknown,NOUN,6,72,Aran,1,mix_up,1,0,9,0,0,1,0,1
7019,23128,184019,184019,87096,Aran/020427.xml,like,conj,we,pro:sub,saw,v,unknown,NOUN,6,84,Aran,2,like_saw,2,0,9,0,0,2,0,1
7307,24642,367008,367008,81892,Nina/020527.xml,to,prep,him,pro:obj,as,prep,unknown,NOUN,6,72,Nina,1,to_as,0,0,9,1,1,1,0,1
1293,2329,354828,354828,69712,Nina/020524.xml,until,conj,she,pro:sub,smokes,v,unknown,NOUN,6,84,Nina,2,until_smokes,2,2,9,2,0,2,1,1
170,197,37378,37378,37378,Anne/020108.xml,are,cop,we,pro:sub,having,n:gerund,unknown,NOUN,6,84,Anne,2,are_having,2,0,9,0,0,2,0,1
1584,3070,243817,243817,36090,Eve/020200a.xml,in,prep,your,det:poss,shoes,n,unknown,DET,4,25,Eve,0,in_shoes,0,0,9,0,0,0,1,1
1123,1965,308693,308693,23577,Nina/020122.xml,no,co,I,pro:sub,won't,mod~neg,unknown,NOUN,6,84,Nina,2,no_won't,2,0,9,0,0,2,0,1
718,1126,324799,324799,39683,Nina/020228.xml,oh,co,your,det:poss,sandals,n,unknown,DET,4,25,Nina,0,oh_sandals,0,0,9,0,0,0,1,1
2509,5632,384645,384645,10092,Peter/020522.xml,him,pro:obj,we,pro:sub,were,aux,unknown,NOUN,6,84,Peter,2,him_were,2,0,9,0,0,2,0,1
1799,3643,67616,67616,67616,Anne/020328.xml,that's,pro:dem~cop,your,det:poss,stocking,part,unknown,DET,4,25,Anne,0,that's_stocking,0,0,9,0,0,0,1,1
1518,2898,384642,384642,10089,Peter/020522.xml,yesterday,adv:tem,I,pro:sub,told,v,unknown,NOUN,6,84,Peter,2,yesterday_told,2,0,9,0,0,2,0,1
6896,22608,100790,100790,3867,Aran/011112.xml,then,adv:tem,they,pro:sub,cry,v,unknown,NOUN,6,84,Aran,2,then_cry,2,0,9,0,0,2,0,1
3735,9431,220741,220741,13014,Eve/010900a.xml,be,cop,your,det:poss,can,mod,unknown,DET,4,25,Eve,0,be_can,0,2,9,0,0,2,0,0
2875,6702,277114,277114,23804,Naomi/020117.xml,dropped,v,your,det:poss,cookie,n,unknown,DET,4,25,Naomi,0,dropped_cookie,0,0,9,0,0,0,1,1
6421,20343,364209,364209,79093,Nina/020526.xml,because,conj,he,pro:sub,can,mod,unknown,NOUN,6,84,Nina,2,because_can,2,0,9,0,0,2,0,1
4795,13447,94849,94849,94849,Anne/020604.xml,and,coord,they,pro:sub,flew,v,unknown,NOUN,6,84,Anne,2,and_flew,2,0,9,0,0,2,0,1
244,297,341349,341349,56233,Nina/020328.xml,no,co,he,pro:sub,wasn't,aux~neg,unknown,NOUN,6,84,Nina,2,no_wasn't,2,0,9,0,0,2,0,1
1558,3006,11390,11390,11390,Anne/011106.xml,get,v,him,pro:obj,later,adv,unknown,NOUN,6,72,Anne,1,get_later,1,0,9,0,0,1,0,1
