,Unnamed: 0,file,a,a_tag,X,X_tag,b,b_tag,grammar cateogry,encode_cat,encode_pos,name,encoded_case,aXb,pred_y_aX_Xb,pred_y_aXb,fold,aXb_correct,aX_Xb_correct
19691,13754,Aran/011126.xml,do,mod,they,pro:sub,E,/e,NOUN,6,84,Aran,2,do_E,2,2,9,1,1
24241,20961,Anne/020122.xml,shall,mod,we,pro:sub,E,/e,NOUN,6,84,Anne,2,shall_E,2,2,9,1,1
24824,16728,Anne/020108.xml,want,v,her,pro:obj,E,/e,NOUN,6,72,Anne,1,want_E,1,1,9,1,1
22839,15072,Anne/020212.xml,with,prep,her,pro:obj,too,adv,NOUN,6,72,Anne,1,with_too,1,1,9,1,1
6549,10108,Eve/011000a.xml,get,v,your,det:poss,pencil,n,DET,4,25,Eve,0,get_pencil,0,0,9,1,1
23686,13223,Aran/020121.xml,there,adv,we,pro:sub,are,cop,NOUN,6,84,Aran,2,there_are,2,2,9,1,1
3630,15144,Nina/020328.xml,is,cop,he,pro:sub,doing,part,NOUN,6,84,Nina,2,is_doing,2,2,9,1,1
28,11604,Nina/020426.xml,from,prep,my,det:poss,finger,n,DET,4,25,Nina,0,from_finger,0,0,9,1,1
7432,13742,Nina/020212.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Nina,2,S_think,2,2,9,1,1
21912,23681,Nina/020525.xml,isn't,cop~neg,he,pro:sub,E,/e,NOUN,6,84,Nina,2,isn't_E,2,2,9,1,1
13667,24010,Aran/020610.xml,S,/s,we,pro:sub,use,v,NOUN,6,84,Aran,2,S_use,2,2,9,1,1
11107,21541,Nina/020115.xml,S,/s,he,pro:sub,has,aux,NOUN,6,84,Nina,2,S_has,2,2,9,1,1
13600,16009,Anne/011118.xml,S,/s,she,pro:sub,doesn't,mod~neg,NOUN,6,84,Anne,2,S_doesn't,2,2,9,1,1
2487,18908,Aran/020315.xml,shall,mod,we,pro:sub,put,v,NOUN,6,84,Aran,2,shall_put,2,2,9,1,1
2779,14843,Nina/020527.xml,guess,v,he,pro:sub,likes,v,NOUN,6,84,Nina,2,guess_likes,2,0,9,0,1
2907,10480,Nina/020527.xml,helping,part,me,pro:obj,E,/e,NOUN,6,72,Nina,1,helping_E,1,1,9,1,1
13002,19706,Peter/020415.xml,door,n,I,pro:sub,just,adv,NOUN,6,84,Peter,2,door_just,2,0,9,0,1
6999,18625,Aran/020009.xml,suppose,v,he,pro:sub,could,mod,NOUN,6,84,Aran,2,suppose_could,2,0,9,0,1
18295,18115,Aran/020002.xml,S,/s,we,pro:sub,break,v,NOUN,6,84,Aran,2,S_break,2,2,9,1,1
23721,15122,Anne/020502.xml,think,v,she,pro:sub,wants,v,NOUN,6,84,Anne,2,think_wants,2,2,9,1,1
24777,22123,Nina/020228.xml,did,mod,he,pro:sub,dig,v,NOUN,6,84,Nina,2,did_dig,2,0,9,0,1
7759,2856,Aran/020302.xml,to,prep,me,pro:obj,E,/e,NOUN,6,72,Aran,1,to_E,1,1,9,1,1
4902,5988,Nina/011116.xml,isn't,cop~neg,he,pro:sub,E,/e,NOUN,6,84,Nina,2,isn't_E,2,2,9,1,1
21949,5897,Anne/020108.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Anne,2,S_think,2,2,9,1,1
2087,14143,Anne/020017.xml,S,/s,I,pro:sub,thought,v,NOUN,6,84,Anne,2,S_thought,2,2,9,1,1
13327,6391,Aran/020420.xml,with,prep,your,det:poss,train,n,DET,4,25,Aran,0,with_train,0,0,9,1,1
24092,3097,Aran/020524.xml,in,prep,my,det:poss,foot,n,DET,4,25,Aran,0,in_foot,0,0,9,1,1
8310,14264,Nina/020003.xml,is,cop,he,pro:sub,standing,part,NOUN,6,84,Nina,2,is_standing,2,2,9,1,1
145,17629,Anne/020015.xml,tell,v,him,pro:obj,you've,pro:per~aux,NOUN,6,72,Anne,1,tell_you've,1,0,9,0,1
8252,11380,Anne/020210.xml,in,prep,her,det:poss,bag,n,DET,4,25,Anne,0,in_bag,0,0,9,1,1
9596,16943,Aran/020107.xml,no,co,we,pro:sub,don't,mod~neg,NOUN,6,84,Aran,2,no_don't,2,2,9,1,1
15469,19520,Anne/020015.xml,in,prep,her,det:poss,cot,n,DET,4,25,Anne,0,in_cot,0,0,9,1,1
22244,6329,Aran/020413.xml,are,cop,we,pro:sub,E,/e,NOUN,6,84,Aran,2,are_E,2,2,9,1,1
2273,11322,Anne/020122.xml,hasn't,aux~neg,she,pro:sub,E,/e,NOUN,6,84,Anne,2,hasn't_E,2,2,9,1,1
2018,12818,Anne/020504.xml,so_that,conj,we,pro:sub,can,mod,NOUN,6,84,Anne,2,so_that_can,2,2,9,1,1
6660,22677,Eve/011000a.xml,get,v,your,det:poss,paper,n,DET,4,25,Eve,0,get_paper,0,0,9,1,1
23104,726,Nina/020129.xml,S,/s,I,pro:sub,put,v,NOUN,6,84,Nina,2,S_put,2,2,9,1,1
15439,1792,Nina/020328.xml,on,prep,his,det:poss,whisker,n,DET,4,25,Nina,0,on_whisker,1,0,9,1,0
22082,16716,Anne/011118.xml,am,aux,I,pro:sub,going,part,NOUN,6,84,Anne,2,am_going,2,2,9,1,1
23683,19515,Aran/020002.xml,told,v,me,pro:obj,a,det:art,NOUN,6,72,Aran,1,told_a,1,0,9,0,1
15179,21327,Aran/020100.xml,put,v,them,pro:obj,back,adv,NOUN,6,72,Aran,1,put_back,1,1,9,1,1
19112,24579,Anne/020525.xml,S,/s,she,pro:sub,can,mod,NOUN,6,84,Anne,2,S_can,2,2,9,1,1
12950,6823,Eve/020300b.xml,teething,part,I,pro:sub,think,v,NOUN,6,84,Eve,2,teething_think,2,0,9,0,1
10822,7222,Anne/011007.xml,if,conj,we,pro:sub,can,mod,NOUN,6,84,Anne,2,if_can,2,2,9,1,1
724,18668,Aran/020524.xml,shall,mod,we,pro:sub,play,v,NOUN,6,84,Aran,2,shall_play,2,2,9,1,1
18471,3797,Naomi/011017.xml,make,v,your,det:poss,truck,n,DET,4,25,Naomi,0,make_truck,0,0,9,1,1
14520,5661,Nina/020314.xml,on,prep,your,det:poss,hand,n,DET,4,25,Nina,0,on_hand,0,0,9,1,1
11932,13352,Nina/020305.xml,S,/s,he,pro:sub,didn't,mod~neg,NOUN,6,84,Nina,2,S_didn't,2,2,9,1,1
19381,13827,Nina/020406.xml,getting,part,his,det:poss,shirt,n,DET,4,25,Nina,0,getting_shirt,0,0,9,1,1
2709,18467,Anne/011104.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Anne,2,S_think,2,2,9,1,1
17663,14054,Aran/020420.xml,on,prep,my,det:poss,wagon,n,DET,4,25,Aran,0,on_wagon,0,0,9,1,1
603,19095,Aran/020413.xml,pick,v,her,det:poss,up,adv,DET,4,25,Aran,0,pick_up,1,1,9,0,0
1390,17642,Aran/020211.xml,think,v,we,pro:sub,need,v,NOUN,6,84,Aran,2,think_need,2,2,9,1,1
6013,2092,Aran/020610.xml,throw,v,them,pro:obj,like,prep,NOUN,6,72,Aran,1,throw_like,1,0,9,0,1
7468,12620,Nina/020527.xml,is,cop,he,pro:sub,jumping,part,NOUN,6,84,Nina,2,is_jumping,2,2,9,1,1
13412,18685,Eve/010900a.xml,there,adv,she,pro:sub,is,cop,NOUN,6,84,Eve,2,there_is,2,2,9,1,1
15041,2972,Aran/020315.xml,then,adv:tem,I,pro:sub,think,v,NOUN,6,84,Aran,2,then_think,2,0,9,0,1
8768,24001,Naomi/020605.xml,put,v,your,det:poss,diapers,n,DET,4,25,Naomi,0,put_diapers,0,0,9,1,1
7666,16387,Anne/020504.xml,don't,mod~neg,they,pro:sub,E,/e,NOUN,6,84,Anne,2,don't_E,2,2,9,1,1
11907,13283,Anne/020212.xml,if,conj,she,pro:sub,wants,v,NOUN,6,84,Anne,2,if_wants,2,2,9,1,1
21806,11458,Aran/020009.xml,shall,mod,we,pro:sub,have,v,NOUN,6,84,Aran,2,shall_have,2,2,9,1,1
14905,2890,Nina/020328.xml,liked,v,them,pro:obj,E,/e,NOUN,6,72,Nina,1,liked_E,1,0,9,0,1
2247,10867,Anne/020320.xml,put,v,them,pro:obj,away,adv,NOUN,6,72,Anne,1,put_away,1,1,9,1,1
15282,7628,Anne/020412.xml,spoil,v,them,pro:obj,if,conj,NOUN,6,72,Anne,1,spoil_if,1,0,9,0,1
7615,24580,Anne/020604.xml,in,prep,your,det:poss,way,n,DET,4,25,Anne,0,in_way,0,0,9,1,1
13172,22077,Aran/020517.xml,or,coord,your,det:poss,radio,n,DET,4,25,Aran,0,or_radio,1,0,9,1,0
24615,3092,Naomi/020225.xml,finished,part,your,det:poss,dinner,n,DET,4,25,Naomi,0,finished_dinner,0,0,9,1,1
2593,22241,Nina/020212.xml,dress,n,I,pro:sub,think,v,NOUN,6,84,Nina,2,dress_think,2,0,9,0,1
12135,7021,Aran/020315.xml,do,mod,I,pro:sub,hafta,mod~inf,NOUN,6,84,Aran,2,do_hafta,2,2,9,1,1
14329,21474,Aran/011126.xml,can,mod,he,pro:sub,E,/e,NOUN,6,84,Aran,2,can_E,2,2,9,1,1
11988,12073,Anne/020120.xml,into,prep,your,det:poss,bed,n,DET,4,25,Anne,0,into_bed,0,0,9,1,1
14159,22157,Anne/011007.xml,S,/s,your,det:poss,juice,n,DET,4,25,Anne,0,S_juice,0,0,9,1,1
9124,7771,Eve/011100a.xml,for,prep,your,det:poss,lunch,n,DET,4,25,Eve,0,for_lunch,0,0,9,1,1
16336,14309,Eve/020300b.xml,to,prep,her,pro:obj,what,pro:int,NOUN,6,72,Eve,1,to_what,0,0,9,0,0
21205,11309,Aran/020225.xml,darling,n,I,pro:sub,don't,mod~neg,NOUN,6,84,Aran,2,darling_don't,2,0,9,0,1
19971,18886,Nina/020524.xml,at,prep,her,pro:obj,home,adv,NOUN,6,72,Nina,1,at_home,0,0,9,0,0
20956,24620,Nina/020426.xml,shall,mod,we,pro:sub,put,v,NOUN,6,84,Nina,2,shall_put,2,2,9,1,1
8573,7585,Nina/020318.xml,S,/s,I,pro:sub,wanna,v~inf,NOUN,6,84,Nina,2,S_wanna,2,2,9,1,1
13603,3541,Eve/020100a.xml,and,coord,our,det:poss,blankets,n,DET,4,25,Eve,0,and_blankets,2,0,9,1,0
12731,11138,Eve/020000a.xml,S,/s,your,det:poss,new,adj,DET,4,25,Eve,0,S_new,0,0,9,1,1
18038,7539,Aran/020002.xml,S,/s,we,pro:sub,wait,v,NOUN,6,84,Aran,2,S_wait,2,0,9,0,1
21656,13018,Anne/011106.xml,aren't,cop~neg,they,pro:sub,E,/e,NOUN,6,84,Anne,2,aren't_E,2,2,9,1,1
15199,14797,Anne/020029.xml,shall,mod,we,pro:sub,have,v,NOUN,6,84,Anne,2,shall_have,2,2,9,1,1
17860,14136,Anne/011120.xml,am,cop,I,pro:sub,doing,part,NOUN,6,84,Anne,2,am_doing,2,2,9,1,1
19118,4544,Nina/020525.xml,at,prep,us,pro:obj,E,/e,NOUN,6,72,Nina,1,at_E,1,1,9,1,1
13523,17420,Anne/020502.xml,isn't,cop~neg,he,pro:sub,E,/e,NOUN,6,84,Anne,2,isn't_E,2,2,9,1,1
12550,21141,Eve/020100a.xml,let,v,me,pro:obj,hold,v,NOUN,6,72,Eve,1,let_hold,1,1,9,1,1
24319,22713,Anne/020412.xml,what's,pro:int~cop,he,pro:sub,telling,part,NOUN,6,84,Anne,2,what's_telling,2,2,9,1,1
19940,3945,Anne/011120.xml,but,conj,we,pro:sub,will,mod,NOUN,6,84,Anne,2,but_will,2,0,9,0,1
18130,24629,Aran/020121.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Aran,2,S_think,2,2,9,1,1
9278,21098,Aran/020413.xml,shall,mod,we,pro:sub,put,v,NOUN,6,84,Aran,2,shall_put,2,2,9,1,1
655,11623,Aran/011112.xml,and,coord,we,pro:sub,saw,v,NOUN,6,84,Aran,2,and_saw,2,2,9,1,1
18208,12852,Nina/020426.xml,are,cop,your,det:poss,hands,n,DET,4,25,Nina,0,are_hands,0,0,9,1,1
6714,14515,Nina/020318.xml,put,v,her,pro:obj,back,adv,NOUN,6,72,Nina,1,put_back,1,1,9,1,1
9065,7829,Eve/020100a.xml,are,cop,they,pro:sub,now,adv,NOUN,6,84,Eve,2,are_now,2,2,9,1,1
3941,20359,Aran/020100.xml,after,prep,your,det:poss,friend,n,DET,4,25,Aran,0,after_friend,2,0,9,1,0
19776,20887,Anne/020108.xml,what's,pro:int~cop,he,pro:sub,going,part,NOUN,6,84,Anne,2,what's_going,2,2,9,1,1
14994,22962,Eve/011000a.xml,in,prep,your,det:poss,bed,n,DET,4,25,Eve,0,in_bed,0,0,9,1,1
19921,17981,Nina/020129.xml,bending,part,her,det:poss,knees,n,DET,4,25,Nina,0,bending_knees,0,0,9,1,1
19054,1857,Nina/020305.xml,does,mod,he,pro:sub,fit,v,NOUN,6,84,Nina,2,does_fit,2,2,9,1,1
24028,4303,Anne/020108.xml,yeah,co,we,pro:sub,did,v,NOUN,6,84,Anne,2,yeah_did,2,2,9,1,1
12529,13333,Aran/020315.xml,told,v,me,pro:obj,that,comp,NOUN,6,72,Aran,1,told_that,1,1,9,1,1
4841,12417,Anne/020502.xml,are,cop,they,pro:sub,E,/e,NOUN,6,84,Anne,2,are_E,2,2,9,1,1
8523,10450,Eve/011100b.xml,on,prep,her,det:poss,head,n,DET,4,25,Eve,0,on_head,0,0,9,1,1
12898,11335,Aran/020009.xml,is,cop,he,pro:sub,E,/e,NOUN,6,84,Aran,2,is_E,2,2,9,1,1
22885,15778,Nina/020527.xml,was,cop,he,pro:sub,cute,adj,NOUN,6,84,Nina,2,was_cute,2,2,9,1,1
3076,2403,Anne/020328.xml,told,v,me,pro:obj,didn't,mod~neg,NOUN,6,72,Anne,1,told_didn't,1,0,9,0,1
8081,20409,Anne/011118.xml,goodness,co,me,pro:obj,E,/e,NOUN,6,72,Anne,1,goodness_E,1,1,9,1,1
3631,2920,Nina/020525.xml,S,/s,I,pro:sub,don't,mod~neg,NOUN,6,84,Nina,2,S_don't,2,2,9,1,1
11507,6889,Aran/020524.xml,where's,pro:int~cop,he,pro:sub,gone,part,NOUN,6,84,Aran,2,where's_gone,2,2,9,1,1
3305,18988,Anne/011007.xml,like,prep,them,pro:obj,E,/e,NOUN,6,72,Anne,1,like_E,1,1,9,1,1
19203,9117,Nina/020212.xml,S,/s,she,pro:sub,nice,adj,NOUN,6,84,Nina,2,S_nice,0,0,9,0,0
13326,13961,Aran/020302.xml,if,conj,we,pro:sub,can,mod,NOUN,6,84,Aran,2,if_can,2,2,9,1,1
24485,16825,Nina/020228.xml,read,v,me,pro:obj,this,det:dem,NOUN,6,72,Nina,1,read_this,1,1,9,1,1
14870,21417,Naomi/020117.xml,what,pro:int,they,pro:sub,want,v,NOUN,6,84,Naomi,2,what_want,2,2,9,1,1
18315,18079,Anne/011104.xml,don't,mod~neg,they,pro:sub,E,/e,NOUN,6,84,Anne,2,don't_E,2,2,9,1,1
16863,15775,Aran/020218.xml,visiting,part,your,det:poss,teddy,n,DET,4,25,Aran,0,visiting_teddy,0,0,9,1,1
15148,21069,Anne/020017.xml,says,v,I,pro:sub,want,v,NOUN,6,84,Anne,2,says_want,2,2,9,1,1
1706,10925,Nina/020206.xml,broke,v,her,det:poss,bread,n,DET,4,25,Nina,0,broke_bread,0,0,9,1,1
19586,359,Anne/011120.xml,what's,pro:int~cop,he,pro:sub,doing,part,NOUN,6,84,Anne,2,what's_doing,2,2,9,1,1
17191,13141,Aran/020100.xml,didn't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Aran,2,didn't_E,2,2,9,1,1
91,23119,Eve/020300b.xml,finish,v,your,det:poss,cheese,n,DET,4,25,Eve,0,finish_cheese,0,0,9,1,1
11948,21757,Nina/020129.xml,are,cop,they,pro:sub,doing,part,NOUN,6,84,Nina,2,are_doing,2,2,9,1,1
5127,18508,Eve/010600b.xml,where's,pro:int~cop,your,det:poss,pencil,n,DET,4,25,Eve,0,where's_pencil,0,0,9,1,1
24385,19037,Anne/011118.xml,can,mod,I,pro:sub,get,v,NOUN,6,84,Anne,2,can_get,2,2,9,1,1
4992,4166,Anne/020017.xml,S,/s,she,pro:sub,doesn't,mod~neg,NOUN,6,84,Anne,2,S_doesn't,2,2,9,1,1
422,6580,Nina/020525.xml,did,mod,she,pro:sub,cry,v,NOUN,6,84,Nina,2,did_cry,2,2,9,1,1
13375,19641,Aran/020128.xml,S,/s,I,pro:sub,missed,v,NOUN,6,84,Aran,2,S_missed,2,2,9,1,1
13217,4078,Nina/020418.xml,give,v,me,pro:obj,a,det:art,NOUN,6,72,Nina,1,give_a,1,1,9,1,1
24482,16589,Nina/020525.xml,is,cop,he,pro:sub,doing,part,NOUN,6,84,Nina,2,is_doing,2,2,9,1,1
18907,7136,Aran/020302.xml,isn't,cop~neg,he,pro:sub,E,/e,NOUN,6,84,Aran,2,isn't_E,2,2,9,1,1
16585,16558,Eve/020300b.xml,tell,v,her,pro:obj,what's,pro:int~aux,NOUN,6,72,Eve,1,tell_what's,1,1,9,1,1
9289,16762,Anne/011007.xml,what's,pro:int~cop,her,det:poss,name,n,DET,4,25,Anne,0,what's_name,0,0,9,1,1
15880,21352,Anne/011007.xml,put,v,her,pro:obj,hands,n,NOUN,6,72,Anne,1,put_hands,0,0,9,0,0
14831,7869,Eve/020200a.xml,in,prep,your,det:poss,shoes,n,DET,4,25,Eve,0,in_shoes,0,0,9,1,1
5118,4283,Eve/020200a.xml,that's,pro:dem~cop,my,det:poss,cookie,n,DET,4,25,Eve,0,that's_cookie,0,0,9,1,1
3416,23839,Anne/011007.xml,put,v,her,pro:obj,in,prep,NOUN,6,72,Anne,1,put_in,1,1,9,1,1
23964,22565,Nina/020314.xml,on,prep,my,det:poss,plate,n,DET,4,25,Nina,0,on_plate,0,0,9,1,1
22188,10798,Nina/020524.xml,did,mod,she,pro:sub,do,v,NOUN,6,84,Nina,2,did_do,2,2,9,1,1
19777,6343,Aran/020610.xml,oh,co,he,pro:sub,can,mod,NOUN,6,84,Aran,2,oh_can,2,2,9,1,1
2360,9785,Anne/020320.xml,is,cop,she,pro:sub,asleep,adv,NOUN,6,84,Anne,2,is_asleep,2,2,9,1,1
7773,17633,Aran/020315.xml,has,v,he,pro:sub,got,v,NOUN,6,84,Aran,2,has_got,2,2,9,1,1
9837,17640,Naomi/020430.xml,did,mod,she,pro:sub,have,v,NOUN,6,84,Naomi,2,did_have,2,2,9,1,1
16490,812,Nina/020426.xml,so,co,we,pro:sub,don't,mod~neg,NOUN,6,84,Nina,2,so_don't,2,2,9,1,1
1810,16275,Aran/020002.xml,aren't,aux~neg,they,pro:sub,E,/e,NOUN,6,84,Aran,2,aren't_E,2,2,9,1,1
13456,20251,Naomi/011017.xml,with,prep,your,det:poss,truck,n,DET,4,25,Naomi,0,with_truck,0,0,9,1,1
21851,16850,Eve/020100b.xml,leave,v,them,pro:obj,on,adv,NOUN,6,72,Eve,1,leave_on,1,0,9,0,1
7373,10086,Nina/020328.xml,does,mod,he,pro:sub,shave,v,NOUN,6,84,Nina,2,does_shave,2,2,9,1,1
20169,23294,Nina/011116.xml,did,v,your,det:poss,telephone,n,DET,4,25,Nina,0,did_telephone,0,0,9,1,1
1695,11738,Aran/020128.xml,did,mod,he,pro:sub,do,v,NOUN,6,84,Aran,2,did_do,2,2,9,1,1
16955,20590,Aran/020413.xml,is,cop,he,pro:sub,eating,part,NOUN,6,84,Aran,2,is_eating,2,2,9,1,1
4009,14938,Aran/020517.xml,eat,v,my,det:poss,leg,n,DET,4,25,Aran,0,eat_leg,0,0,9,1,1
15633,24099,Anne/020017.xml,leave,v,them,pro:obj,up,prep,NOUN,6,72,Anne,1,leave_up,1,1,9,1,1
18889,6256,Aran/020427.xml,can,mod,I,pro:sub,do,v,NOUN,6,84,Aran,2,can_do,2,2,9,1,1
11716,2047,Peter/020503.xml,S,/s,she,pro:sub,caught,v,NOUN,6,84,Peter,2,S_caught,2,2,9,1,1
20847,15940,Anne/020328.xml,are,cop,they,pro:sub,then,adv:tem,NOUN,6,84,Anne,2,are_then,2,2,9,1,1
20736,19716,Nina/020528.xml,did,mod,I,pro:sub,hurt,v,NOUN,6,84,Nina,2,did_hurt,2,2,9,1,1
13700,12089,Nina/011116.xml,did,mod,he,pro:sub,fall,v,NOUN,6,84,Nina,2,did_fall,2,2,9,1,1
322,11432,Aran/020315.xml,get,v,her,det:poss,hand,n,DET,4,25,Aran,0,get_hand,0,0,9,1,1
10320,9322,Anne/020017.xml,S,/s,I,pro:sub,tell,v,NOUN,6,84,Anne,2,S_tell,2,2,9,1,1
23727,2804,Nina/020206.xml,give,v,her,pro:obj,E,/e,NOUN,6,72,Nina,1,give_E,1,1,9,1,1
20859,12369,Nina/020305.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Nina,2,S_think,2,2,9,1,1
11057,14400,Aran/020503.xml,haven't,aux~neg,they,pro:sub,E,/e,NOUN,6,84,Aran,2,haven't_E,2,2,9,1,1
1535,8277,Anne/020400.xml,S,/s,we,pro:sub,do,v,NOUN,6,84,Anne,2,S_do,2,2,9,1,1
10264,12476,Nina/020228.xml,did,mod,he,pro:sub,lick,v,NOUN,6,84,Nina,2,did_lick,2,0,9,0,1
14964,20547,Eve/010600b.xml,is,cop,he,pro:sub,coming,part,NOUN,6,84,Eve,2,is_coming,2,2,9,1,1
21782,9998,Naomi/011011.xml,wake,v,him,pro:obj,up,adv,NOUN,6,72,Naomi,1,wake_up,1,1,9,1,1
4438,10371,Nina/020406.xml,picked,v,her,pro:obj,up,prep,NOUN,6,72,Nina,1,picked_up,1,1,9,1,1
12998,15334,Aran/020002.xml,shall,mod,we,pro:sub,put,v,NOUN,6,84,Aran,2,shall_put,2,2,9,1,1
3975,18800,Naomi/010616.xml,S,/s,they,pro:sub,will,mod,NOUN,6,84,Naomi,2,S_will,2,2,9,1,1
16065,4749,Eve/020200b.xml,S,/s,they,pro:sub,have,aux,NOUN,6,84,Eve,2,S_have,2,2,9,1,1
19895,8585,Naomi/020508.xml,be,cop,my,det:poss,blanket,n,DET,4,25,Naomi,0,be_blanket,0,0,9,1,1
10397,24583,Eve/020200b.xml,S,/s,he,pro:sub,might,mod,NOUN,6,84,Eve,2,S_might,2,2,9,1,1
7374,15628,Eve/020100b.xml,S,/s,I,pro:sub,don't,mod~neg,NOUN,6,84,Eve,2,S_don't,2,2,9,1,1
2618,21039,Anne/011021.xml,haven't,aux~neg,we,pro:sub,E,/e,NOUN,6,84,Anne,2,haven't_E,2,2,9,1,1
19209,9694,Aran/020302.xml,think,v,we,pro:sub,quite,adv,NOUN,6,84,Aran,2,think_quite,0,0,9,0,0
2189,11387,Aran/020517.xml,asked,v,her,pro:obj,E,/e,NOUN,6,72,Aran,1,asked_E,1,0,9,0,1
21061,22067,Aran/020121.xml,does,mod,she,pro:sub,eat,v,NOUN,6,84,Aran,2,does_eat,2,2,9,1,1
19223,14212,Aran/020302.xml,put,v,your,det:poss,feet,n,DET,4,25,Aran,0,put_feet,0,0,9,1,1
22722,13475,Nina/020305.xml,after,prep,him,pro:obj,E,/e,NOUN,6,72,Nina,1,after_E,1,1,9,1,1
2410,10292,Aran/020218.xml,has,v,he,pro:sub,to,inf,NOUN,6,84,Aran,2,has_to,2,0,9,0,1
12974,2882,Anne/020414.xml,where're,pro:int~cop,we,pro:sub,going,part,NOUN,6,84,Anne,2,where're_going,2,2,9,1,1
11438,9032,Nina/020328.xml,are,cop,they,pro:sub,E,/e,NOUN,6,84,Nina,2,are_E,2,2,9,1,1
10390,21040,Aran/020524.xml,who's,pro:int~cop,he,pro:sub,got,v,NOUN,6,84,Aran,2,who's_got,2,0,9,0,1
6406,21869,Anne/020328.xml,bath,n,I,pro:sub,think,v,NOUN,6,84,Anne,2,bath_think,2,0,9,0,1
3097,4086,Anne/020108.xml,shall,mod,I,pro:sub,do,v,NOUN,6,84,Anne,2,shall_do,2,2,9,1,1
19628,5780,Anne/020122.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Anne,2,S_think,2,2,9,1,1
5438,10320,Aran/020002.xml,are,cop,they,pro:sub,E,/e,NOUN,6,84,Aran,2,are_E,2,2,9,1,1
10086,4398,Aran/020002.xml,aren't,aux~neg,they,pro:sub,E,/e,NOUN,6,84,Aran,2,aren't_E,2,2,9,1,1
12574,7523,Anne/020120.xml,for,prep,me,pro:obj,as_well,adv,NOUN,6,72,Anne,1,for_as_well,1,1,9,1,1
18568,20214,Naomi/020430.xml,should,mod,I,pro:sub,eat,v,NOUN,6,84,Naomi,2,should_eat,2,2,9,1,1
8449,22152,Nina/020314.xml,read,v,her,pro:obj,a,det:art,NOUN,6,72,Nina,1,read_a,1,1,9,1,1
20620,12619,Anne/020120.xml,S,/s,I,pro:sub,tell,v,NOUN,6,84,Anne,2,S_tell,2,2,9,1,1
8075,12821,Eve/010600b.xml,put,v,your,det:poss,head,n,DET,4,25,Eve,0,put_head,0,0,9,1,1
11227,10774,Eve/010600a.xml,get,v,your,det:poss,telephone,n,DET,4,25,Eve,0,get_telephone,0,0,9,1,1
7334,8899,Aran/020315.xml,didn't,mod~neg,we,pro:sub,E,/e,NOUN,6,84,Aran,2,didn't_E,2,2,9,1,1
22042,10338,Anne/020320.xml,broken,part,your,det:poss,cot,n,DET,4,25,Anne,0,broken_cot,1,0,9,1,0
22466,20686,Aran/020121.xml,on,prep,your,det:poss,knee,n,DET,4,25,Aran,0,on_knee,0,0,9,1,1
7728,5885,Aran/020427.xml,S,/s,I,pro:sub,think,v,NOUN,6,84,Aran,2,S_think,2,2,9,1,1
3323,5386,Anne/020108.xml,so,conj,he,pro:sub,doesn't,mod~neg,NOUN,6,84,Anne,2,so_doesn't,2,2,9,1,1
1913,16425,Nina/020129.xml,in,prep,your,det:poss,bed,n,DET,4,25,Nina,0,in_bed,0,0,9,1,1
24402,18308,Naomi/011103.xml,in,prep,your,det:poss,milk,n,DET,4,25,Naomi,0,in_milk,0,0,9,1,1
17238,3318,Anne/020212.xml,for,prep,our,det:poss,picnic,n,DET,4,25,Anne,0,for_picnic,0,0,9,1,1
5765,4541,Aran/020517.xml,haven't,aux~neg,they,pro:sub,E,/e,NOUN,6,84,Aran,2,haven't_E,2,2,9,1,1
20012,14002,Anne/011118.xml,you're,pro:per~cop,my,det:poss,baby,n,DET,4,25,Anne,0,you're_baby,0,0,9,1,1
1940,8,Anne/020108.xml,of,prep,her,det:poss,pajamas,n,DET,4,25,Anne,0,of_pajamas,0,0,9,1,1
14630,4563,Nina/020305.xml,well,co,I,pro:sub,like,v,NOUN,6,84,Nina,2,well_like,2,0,9,0,1
4912,7406,Eve/011100a.xml,S,/s,I,pro:sub,did,v,NOUN,6,84,Eve,2,S_did,2,2,9,1,1
11212,18179,Anne/020210.xml,is,cop,he,pro:sub,E,/e,NOUN,6,84,Anne,2,is_E,2,2,9,1,1
13684,19437,Eve/020100a.xml,S,/s,I,pro:sub,know,v,NOUN,6,84,Eve,2,S_know,2,2,9,1,1
19829,6443,Aran/020218.xml,there,adv,we,pro:sub,are,cop,NOUN,6,84,Aran,2,there_are,2,2,9,1,1
2377,22179,Aran/020225.xml,up,adv,your,det:poss,back,n,DET,4,25,Aran,0,up_back,0,0,9,1,1
5927,1245,Anne/020301.xml,where,pro:int,they,pro:sub,E,/e,NOUN,6,84,Anne,2,where_E,2,0,9,0,1
24379,5792,Eve/010900c.xml,where'd,pro:int~mod,he,pro:sub,go,v,NOUN,6,84,Eve,2,where'd_go,2,2,9,1,1
149,24839,Anne/011106.xml,is,cop,she,pro:sub,under,prep,NOUN,6,84,Anne,2,is_under,2,2,9,1,1
